722480TYA.csv,722480,Shreveport Regional Arpt
726184TYA.csv,726184,Auburn-Lewiston
726185TYA.csv,726185,Augusta Airport
726088TYA.csv,726088,Bangor International AP
726077TYA.csv,726077,Bar Harbor (AWOS)
727120TYA.csv,727120,Caribou Municipal Arpt
727033TYA.csv,727033,Houlton Intl Arpt
726196TYA.csv,726196,Millinocket Municipal AP
743920TYA.csv,743920,Brunswick NAS
726083TYA.csv,726083,Northern Aroostook
726060TYA.csv,726060,Portland Intl Jetport
727130TYA.csv,727130,Presque Isle Municip
726079TYA.csv,726079,Rockland/Knox (AWOS)
726064TYA.csv,726064,Sanford Muni (AWOS)
726073TYA.csv,726073,Waterville (AWOS)
727135TYA.csv,727135,Wiscasset
745940TYA.csv,745940,Andrews AFB
724060TYA.csv,724060,Baltimore Blt-Washngtn Int'l
724066TYA.csv,724066,Hagerstown Rgnl Ric
724040TYA.csv,724040,Patuxent River NAS
724045TYA.csv,724045,Salisbury Wicomico Co AP
725067TYA.csv,725067,Barnstable Muni Boa
725088TYA.csv,725088,Beverly Muni
725090TYA.csv,725090,Boston Logan Int'l Arpt
744910TYA.csv,744910,Chicopee Falls Westo
744904TYA.csv,744904,Lawrence Muni
725066TYA.csv,725066,Marthas Vineyard
725063TYA.csv,725063,Nantucket Memorial AP
725065TYA.csv,725065,New Bedford Rgnl
725075TYA.csv,725075,North Adams
725098TYA.csv,725098,Norwood Memorial
725060TYA.csv,725060,Otis ANGBb
725064TYA.csv,725064,Plymouth Municipal
725073TYA.csv,725073,Provincetown (AWOS)
744915TYA.csv,744915,Westfield Barnes Muni AP
725095TYA.csv,725095,Worchester Regional Arpt
<Td ALIGN="RIGHT" WIDTH="640,<Font Size="2" Face="Gil Sans,<A Href="#Top" CLASS="hide,Back To Top</A> &#160 </Font>
<Td ALIGN="RIGHT,<A Href="#Top" CLASS="hide,<Img Src="/gifs/blue_up_arrow.gif" Valign="Top" BORDER="0,,</Table>
726390TYA.csv,726390,Alpena County Regional AP
725374TYA.csv,725374,Ann Arbor Municipal
725396TYA.csv,725396,Battle Creek Kellogg AP
726355TYA.csv,726355,Benton Harbor/Ross
726384TYA.csv,726384,Cadillac Wexford Co AP
727344TYA.csv,727344,Chippewa Co Intl
725375TYA.csv,725375,Detroit City Airport
725370TYA.csv,725370,Detroit Metropolitan Arpt
725376TYA.csv,725376,Detroit Willow Run AP
726480TYA.csv,726480,Escanaba (AWOS)
726370TYA.csv,726370,Flint Bishop Intl Arpt
726350TYA.csv,726350,Grand Rapids Kent County Int'
727440TYA.csv,727440,Hancock Houghton Co AP
726380TYA.csv,726380,Houghton Lake Roscommon Co Ar
725378TYA.csv,725378,Howell
727437TYA.csv,727437,Iron Mountain/Ford
727445TYA.csv,727445,Ironwood (AWOS)
725395TYA.csv,725395,Jackson Reynolds Field
726357TYA.csv,726357,Kalamazoo Battle Cr
725390TYA.csv,725390,Lansing Capital City Arpt
